2023.05.15,21:00,1.08757,1.08777,1.08731,1.08737,2213
2023.05.15,22:00,1.08738,1.08764,1.08731,1.08744,2065
2023.05.15,23:00,1.08745,1.08753,1.08718,1.08724,1420
2023.05.16,00:00,1.08713,1.08740,1.08713,1.08729,157
2023.05.16,01:00,1.08744,1.08766,1.08725,1.08755,1166
2023.05.16,02:00,1.08752,1.08755,1.08727,1.08732,987
2023.05.16,03:00,1.08731,1.08816,1.08731,1.08813,2380
2023.05.16,04:00,1.08813,1.08814,1.08746,1.08768,2652
2023.05.16,05:00,1.08769,1.08832,1.08677,1.08830,3546
2023.05.16,06:00,1.08829,1.08842,1.08793,1.08819,1694
2023.05.16,07:00,1.08819,1.08830,1.08794,1.08823,1352
2023.05.16,08:00,1.08819,1.08821,1.08694,1.08707,2780
2023.05.16,09:00,1.08708,1.08765,1.08622,1.08751,6613
2023.05.16,10:00,1.08746,1.08940,1.08713,1.08880,7562
2023.05.16,11:00,1.08882,1.08973,1.08872,1.08906,5338
2023.05.16,12:00,1.08906,1.09041,1.08885,1.08932,5369
2023.05.16,13:00,1.08931,1.08965,1.08896,1.08947,3789
2023.05.16,14:00,1.08946,1.08968,1.08845,1.08866,4089
2023.05.16,15:00,1.08866,1.08891,1.08674,1.08809,9293
2023.05.16,16:00,1.08809,1.08886,1.08730,1.08746,10929
2023.05.16,17:00,1.08745,1.08758,1.08592,1.08659,9098
2023.05.16,18:00,1.08659,1.08675,1.08543,1.08643,7440
2023.05.16,19:00,1.08644,1.08715,1.08632,1.08666,4914
2023.05.16,20:00,1.08668,1.08706,1.08609,1.08666,2935
2023.05.16,21:00,1.08666,1.08697,1.08639,1.08672,2727
2023.05.16,22:00,1.08672,1.08692,1.08576,1.08623,2687
2023.05.16,23:00,1.08624,1.08637,1.08597,1.08602,2013
2023.05.17,00:00,1.08599,1.08620,1.08593,1.08602,171
2023.05.17,01:00,1.08602,1.08633,1.08597,1.08619,838
2023.05.17,02:00,1.08620,1.08653,1.08600,1.08653,1202
2023.05.17,03:00,1.08654,1.08713,1.08634,1.08698,2954
2023.05.17,04:00,1.08698,1.08706,1.08617,1.08695,4259
2023.05.17,05:00,1.08694,1.08731,1.08678,1.08691,3466
2023.05.17,06:00,1.08691,1.08707,1.08641,1.08649,2014
2023.05.17,07:00,1.08649,1.08672,1.08625,1.08642,1753
2023.05.17,08:00,1.08643,1.08648,1.08518,1.08527,3286
2023.05.17,09:00,1.08526,1.08640,1.08496,1.08533,4798
2023.05.17,10:00,1.08531,1.08631,1.08307,1.08313,7851
2023.05.17,11:00,1.08313,1.08477,1.08266,1.08281,6658
2023.05.17,12:00,1.08280,1.08319,1.08201,1.08304,6164
2023.05.17,13:00,1.08305,1.08322,1.08240,1.08299,4199
